000205974,2000,11,3,1,500,0,0,5528,2002,1
000205975,2002,4,1,5,500,0,0,5516,2002,1
000205976,2000,11,4,1,500,0,0,5528,2002,1
000205977,2000,11,4,1,500,0,0,5526,2002,1
000205978,2002,3,4,1,D00,0,0,5543,2002,1
000205979,2000,12,5,1,500,0,0,5528,2002,1
000205980,2000,12,6,1,500,0,0,5527,2002,1
000205981,2002,3,7,4,500,0,0,5560,2002,1
000205982,2000,12,6,1,500,0,0,5528,2002,1
000205983,2002,3,4,5,500,0,0,5528,2002,1
000205984,2000,12,7,1,500,0,0,5528,2002,1
000205985,2002,3,6,3,A00,0,0,5502,2002,1
000205986,2000,12,7,1,500,0,0,5526,2002,1
000205987,2002,1,1,2,400,0,0,5518,2002,1
000205988,2002,3,5,6,500,0,0,5527,2002,1
000205989,2002,3,7,4,200,0,0,5537,2002,1
000205990,2002,3,2,4,500,0,0,5527,2002,1
000205991,2002,4,1,5,C00,0,0,5541,2002,1
000205992,2002,3,6,5,200,0,0,5537,2002,1
000205993,2002,3,2,4,500,0,0,5524,2002,1
000205994,2002,4,1,6,500,0,0,5516,2002,1
000205995,2002,3,5,5,600,0,0,5542,2002,1
000205996,2002,3,7,4,100,0,0,5552,2002,1
000205997,2002,3,3,3,500,0,0,5515,2002,1
000205998,2001,10,3,6,500,0,0,5526,2002,1
000205999,2001,12,1,1,700,0,0,5536,2002,0
000206000,2002,3,7,5,A00,0,0,5547,2002,1
000206002,2002,3,7,6,800,0,0,5538,2002,1
000206003,2001,10,6,5,500,0,0,5526,2002,1
000206004,2002,4,2,4,D00,0,0,5543,2002,1
000206005,2002,4,2,4,400,0,0,5514,2002,1
000206006,2002,3,6,1,300,0,0,5517,2002,0
000206007,2002,3,4,2,400,0,0,5558,2002,1
000206008,2001,10,6,6,500,0,0,5526,2002,1
000206009,2002,3,7,1,600,0,0,5564,2002,1
000206010,2001,10,6,6,500,0,0,5526,2002,1
000206011,2002,4,2,4,200,0,0,5537,2002,1
000206012,2001,6,6,1,500,0,0,5526,2002,1
000206014,2002,4,2,2,500,0,0,5516,2002,1
000206015,2002,1,2,1,500,0,0,5528,2002,1
000206016,2002,1,3,5,500,0,0,5525,2002,1
000206017,2002,4,2,4,300,0,0,5517,2002,1
000206018,2002,3,5,1,800,0,0,5538,2002,1
000206019,2002,1,2,1,500,0,0,5528,2002,1
000206020,2002,1,5,4,500,0,0,5524,2002,1
000206021,2002,1,3,5,600,0,0,5564,2002,1
000206022,2002,4,2,1,A00,0,0,5547,2002,1
000206023,2002,3,7,1,700,0,0,5536,2002,1
000206024,2002,2,5,1,300,0,0,5517,2002,1
000206026,2002,3,6,6,600,1,0,5542,2002,1
000206027,2002,4,1,5,100,0,0,5552,2002,1
000206028,2002,4,2,3,300,0,0,5517,2002,1
000206029,2002,4,1,4,800,0,0,5538,2002,0
000206030,2001,11,4,1,500,1,0,5524,2002,1
000206031,2002,2,4,1,700,0,0,5536,2002,1
000206032,2002,3,3,4,400,0,0,5518,2002,1
000206033,2002,3,3,3,500,0,0,5515,2002,1
000206034,2002,3,4,1,600,0,0,5564,2002,1
000206035,2002,4,1,5,300,0,0,5517,2002,0
000206036,2002,4,1,5,600,0,0,5568,2002,1
000206037,2002,1,1,1,500,0,0,5526,2002,1
000206038,2002,3,7,1,800,0,0,5538,2002,1
000206039,2002,3,3,3,700,0,0,5536,2002,1
000206040,2002,3,5,4,300,0,0,5517,2002,1
000206041,2002,4,2,4,C00,0,0,5541,2002,1
000206042,2001,11,5,3,500,1,0,5524,2002,1
000206043,2002,3,7,5,500,0,0,5556,2002,1
000206044,2002,3,7,5,500,1,0,5546,2002,1
000206045,2002,3,5,6,A00,0,0,5502,2002,1
000206046,2002,3,5,4,500,0,0,5528,2002,1
000206047,2001,9,7,1,500,0,0,5524,2002,1
000206048,2002,4,2,4,C00,0,0,5541,2002,0
000206049,2002,4,2,5,300,0,0,5517,2002,0
000206050,2002,3,5,5,A00,0,0,5547,2002,0
000206051,2002,4,2,4,600,0,0,5542,2002,1
000206052,1996,11,5,1,500,0,0,5515,2002,0
000206053,2002,3,5,3,500,0,0,5526,2002,1
000206054,2002,3,7,4,D00,0,0,5549,2002,1
000206055,2002,2,4,1,600,1,0,5568,2002,1
000206056,2002,2,4,5,200,0,0,5501,2002,0
000206057,2002,3,4,4,500,0,0,5528,2002,1
000206058,2002,3,5,3,500,0,0,5516,2002,1
000206059,2002,4,2,3,100,0,0,5552,2002,1
000206060,2002,4,2,4,500,0,0,5556,2002,0
000206061,2002,3,5,5,A00,0,0,5502,2002,1
000206062,2001,5,3,1,600,0,0,5539,2002,1
000206063,2001,10,5,3,800,0,0,5538,2002,1
000206064,2002,4,1,4,C00,0,0,5541,2002,1
000206065,2002,4,2,6,600,0,0,5564,2002,1
000206066,2002,2,4,1,300,0,0,5513,2002,1
000206067,2001,7,7,1,500,0,0,5524,2002,1
000206068,2002,3,5,3,500,0,0,5528,2002,1
000206069,2002,3,1,3,500,0,0,5515,2002,1
000206070,2002,4,2,5,800,0,0,5538,2002,1
000206071,2002,4,2,6,700,0,0,5536,2002,0
000206072,2000,4,7,1,500,0,0,5526,2002,1
000206073,2002,4,2,1,200,0,0,5555,2002,0
000206074,2002,3,4,5,400,0,0,5518,2002,1
000206075,2002,4,3,6,D00,0,0,5507,2002,1
000206077,2002,4,1,2,500,0,0,5556,2002,1
000206078,2001,12,3,4,100,0,0,5552,2002,0
000206079,2002,3,4,6,700,0,0,5536,2002,0
000206080,2001,9,5,3,500,0,0,5524,2002,1
000206081,2002,4,3,6,D00,0,0,5507,2002,1
000206082,2002,3,5,6,500,0,0,5516,2002,1
000206083,2002,3,5,5,600,0,0,5564,2002,1
000206084,2002,4,2,2,C00,0,0,5541,2002,1
000206085,2002,4,2,4,500,0,0,5556,2002,1
000206086,2002,4,1,1,600,0,0,5539,2002,1
000206087,2002,4,2,3,500,0,0,5515,2002,1
000206088,2002,3,5,5,300,0,0,5517,2002,0
000206089,2002,3,6,3,A00,0,0,5502,2002,1
000206090,1998,3,2,1,300,0,0,5517,2002,1
000206091,2002,4,1,1,600,0,0,5539,2002,1
000206092,1999,3,3,1,300,0,0,5517,2002,1
000206093,2002,3,5,3,500,0,0,5528,2002,1
000206094,2002,3,6,6,400,0,0,5518,2002,1
000206095,2002,3,4,5,C00,0,0,5541,2002,1
000206096,2002,3,6,6,500,0,0,5546,2002,1
000206097,2002,3,5,4,800,0,0,5538,2002,1
000206098,2002,4,1,1,600,0,0,5539,2002,1
000206099,2002,3,5,5,500,0,0,5516,2002,1
000206100,2002,3,1,6,500,0,0,5556,2002,1
000206101,2002,3,2,3,500,0,0,5515,2002,1
000206102,2002,3,5,5,800,0,0,5505,2002,1
000206103,2002,3,5,4,500,0,0,5528,2002,1
000206104,2002,4,1,3,200,0,0,5537,2002,0
000206105,2002,3,5,3,800,0,0,5505,2002,1
000206106,2002,3,6,4,400,0,0,5518,2002,1
000206107,2002,3,6,1,500,0,0,5516,2002,1
000206108,2002,3,5,1,500,0,0,5526,0,0
000206109,2002,3,4,1,300,0,0,5517,2002,1
000206110,2002,3,6,4,800,0,0,5505,2002,1
000206111,2002,3,7,1,300,0,0,5548,2002,1
000206112,2002,3,4,5,100,0,0,5552,2002,1
000206113,2002,3,5,4,500,1,0,5528,2002,1
000206114,2002,3,5,2,500,0,0,5560,2002,1
000206115,2002,2,5,1,500,0,0,5515,2002,0
000206116,2002,3,5,3,H00,0,0,5598,2002,0
000206117,2002,3,3,6,700,0,0,5536,2002,0
000206118,2002,3,6,4,500,0,0,5516,2002,0
000206119,2002,3,6,3,500,0,0,5516,2002,1
000206120,2001,10,5,6,500,0,0,5506,2002,1
000206121,2002,3,5,4,600,0,0,5521,2002,1
000206122,2002,3,6,6,600,0,0,5564,2002,1
000206123,2002,4,3,5,500,0,0,5524,2002,1
000206124,2002,3,5,6,600,0,0,5521,2002,1
000206125,2002,2,3,5,500,0,0,5526,2002,1
000206126,2002,4,1,2,500,0,0,5525,2002,1
000206127,2002,1,2,5,500,0,0,5524,2002,1
000206128,2002,3,6,6,600,0,0,5521,2002,1
000206129,2002,4,2,4,500,0,0,5526,2002,1
000206130,2000,6,5,1,500,0,0,5524,2002,1
000206131,2002,4,3,6,500,0,0,5526,2002,1
000206132,2000,5,4,1,500,0,0,5506,2002,1
000206133,2002,4,1,3,500,0,0,5526,2002,1
000206134,2000,10,2,1,500,0,0,5525,2002,1
000206135,2000,5,4,1,500,0,0,5526,2002,1
000206136,2000,5,4,1,500,0,0,5526,2002,1
000206137,2002,3,6,5,600,0,0,5521,2002,1
000206138,2000,5,5,1,500,0,0,5526,2002,1
000206139,2000,5,5,1,500,0,0,5526,2002,1
000206140,2001,12,4,3,500,0,0,5527,2002,1
000206141,2002,4,3,3,700,0,0,5522,2002,1
000206142,2000,5,5,1,500,0,0,5526,2002,1
000206143,2000,5,5,1,500,0,0,5526,2002,1
000206144,2002,3,5,1,500,0,0,5526,2002,1
000206145,2002,1,1,1,500,0,0,5524,2002,1
000206146,2000,5,1,1,500,0,0,5526,2002,1
000206147,2002,4,3,3,800,0,0,5505,2002,1
000206148,2000,12,7,1,100,0,0,5562,2002,1
000206149,2000,5,1,1,500,0,0,5526,2002,1
000206150,2000,5,1,1,500,0,0,5526,2002,1
000206151,2002,3,4,5,500,0,0,5526,2002,1
000206152,2002,3,5,2,400,0,0,5553,2002,1
000206153,2000,5,1,1,500,0,0,5526,2002,1
000206154,2002,2,3,3,500,0,0,5527,2002,1
000206155,2000,5,1,1,500,0,0,5526,2002,1
000206156,2002,4,2,4,800,0,0,5505,2002,1
000206157,2000,5,1,1,500,0,0,5526,2002,1
000206158,2002,3,3,5,500,0,0,5526,2002,1
000206159,2002,4,3,1,400,0,0,5553,2002,1
000206160,2000,5,2,1,500,0,0,5526,2002,1
000206161,2002,3,4,6,500,0,0,5526,2002,1
000206162,2000,5,2,1,500,0,0,5526,2002,1
000206163,2002,3,4,5,500,0,0,5527,2002,1
000206164,2000,5,2,1,500,0,0,5526,2002,1
000206165,2002,4,1,3,100,0,0,5520,2002,1
000206166,2002,3,5,6,500,0,0,5526,2002,1
000206167,2002,4,2,4,800,1,0,5505,2002,1
000206168,2000,5,2,1,500,0,0,5526,2002,1
000206170,2002,4,3,1,100,0,0,5503,2002,0
000206171,2000,5,2,1,500,0,0,5526,2002,1
000206172,2002,3,4,4,500,0,0,5527,2002,1
000206173,2000,5,2,1,500,0,0,5526,2002,1
000206174,2002,3,6,6,500,0,0,5525,2002,1
000206175,2002,3,5,6,500,0,0,5526,2002,1
000206176,2001,10,3,1,700,0,0,5536,2002,1
000206177,2002,3,5,2,500,0,0,5525,2002,1
000206178,2000,5,2,1,500,0,0,5526,2002,1
000206179,2002,4,3,5,100,0,0,5503,2002,1
000206180,2000,5,2,1,500,0,0,5526,2002,1
000206181,2000,5,2,1,500,0,0,5526,2002,1
000206182,2002,1,3,3,700,0,0,5536,2002,1
000206183,2001,10,3,1,700,0,0,5536,2002,1
000206184,2000,5,2,1,500,0,0,5526,2002,1
000206185,2002,4,3,3,100,0,0,5503,2002,0
000206186,2000,5,2,1,500,0,0,5526,2002,1
000206187,2002,3,7,6,500,0,0,5526,2002,1
000206188,2000,5,2,1,500,0,0,5526,2002,1
000206189,2002,4,3,6,A00,0,0,5502,2002,1
000206190,2000,5,2,1,500,0,0,5526,2002,1
000206191,2002,3,6,4,500,0,0,5527,2002,1
000206192,2002,3,1,2,100,0,0,5559,2002,1
000206193,2002,4,2,6,100,0,0,5520,2002,1
000206194,2000,5,2,1,500,0,0,5526,2002,1
000206195,2001,5,1,1,500,0,0,5524,2002,1
000206197,2000,5,2,1,500,0,0,5526,2002,1
000206198,2000,5,2,1,500,0,0,5526,2002,1
000206199,2002,4,3,4,100,0,0,5559,2002,1
000206200,2000,5,2,1,500,0,0,5526,2002,1
000206202,2000,5,2,1,500,0,0,5526,2002,1
000206203,2001,10,3,1,700,0,0,5536,2002,1
000206204,2000,5,1,1,500,0,0,5526,2002,1
000206205,2002,4,3,4,100,0,0,5503,2002,1
000206207,2000,5,1,1,500,0,0,5526,2002,1
000206208,2002,4,2,5,200,0,0,5511,2002,0
000206209,2000,5,1,1,500,0,0,5526,2002,1
000206210,2000,5,1,1,500,0,0,5526,2002,1
000206211,2002,3,7,4,A00,0,0,5502,2002,1
000206212,2002,4,3,5,D00,0,0,5543,2002,0
000206213,2000,5,1,1,500,0,0,5526,2002,1
000206214,2000,5,1,1,500,0,0,5526,2002,1
000206215,2002,4,3,4,100,0,0,5503,2002,1
000206216,2002,3,4,6,300,0,0,5513,2002,1
000206217,2001,10,3,1,700,0,0,5536,2002,1
000206218,2002,3,5,4,500,0,0,5527,2002,1
000206219,2000,5,1,1,500,0,0,5526,2002,1
000206220,2001,12,7,1,600,0,0,5565,2002,1
000206221,2000,5,1,1,500,0,0,5526,2002,1
000206222,2001,10,3,1,700,0,0,5536,2002,1
000206223,2000,5,1,1,500,0,0,5526,2002,1
000206224,2000,5,1,1,500,0,0,5526,2002,1
000206225,2002,2,1,4,500,0,0,5527,2002,1
000206226,2002,4,3,4,300,0,0,5540,2002,1
000206227,2001,10,3,1,700,0,0,5536,2002,1
000206228,2000,5,1,1,500,0,0,5526,2002,1
000206229,2002,3,1,3,500,0,0,5506,2002,1
000206230,2000,5,1,1,500,0,0,5526,2002,1
000206231,2000,12,7,1,500,0,0,5524,2002,0
000206232,2000,5,1,1,500,0,0,5526,2002,1
000206234,2002,3,5,3,100,0,0,5503,2002,1
000206235,2000,5,1,1,500,0,0,5526,2002,1
000206236,2002,3,6,5,300,0,0,5517,2002,0
000206237,2002,3,4,3,800,0,0,5538,2002,0
000206238,2000,5,1,1,500,0,0,5526,2002,1
000206239,2002,3,6,6,100,0,0,5559,2002,1
000206240,1999,12,4,1,500,0,0,5524,2002,1
000206241,2000,5,1,1,500,0,0,5526,2002,1
000206242,1999,9,5,2,100,0,0,5520,2002,1
000206243,1999,12,4,1,500,0,0,5524,2002,1
000206244,2002,2,2,1,600,0,0,5564,2002,1
000206245,2002,4,3,4,100,0,0,5503,2002,1
000206246,2000,5,1,1,500,0,0,5526,2002,1
000206247,1999,12,4,1,500,0,0,5524,2002,1
000206248,2001,12,7,1,600,0,0,5565,2002,1
000206249,2000,5,1,1,500,0,0,5526,2002,1
000206250,2001,6,4,3,500,0,0,5526,2002,1
000206251,2000,5,1,1,500,0,0,5526,2002,1
000206252,2002,3,3,5,300,0,0,5517,2002,0
000206253,2002,4,3,4,100,0,0,5503,2002,0
000206254,2000,5,1,1,500,0,0,5526,2002,1
000206255,2001,10,3,1,500,0,0,5524,2002,1
000206256,2002,4,3,4,100,0,0,5503,2002,0
000206257,1999,5,6,2,100,0,0,5520,2002,1
000206259,2002,3,7,4,A00,0,0,5502,2002,1
000206260,2002,4,3,1,100,0,0,5503,2002,1
000206261,2001,6,4,3,500,0,0,5526,2002,1
000206262,2002,3,7,1,100,0,0,5559,2002,1
000206263,2002,4,2,4,300,0,0,5513,2002,1
000206265,2000,5,2,1,500,0,0,5524,2002,1
000206266,2002,3,4,3,500,0,0,5506,2002,1
000206267,2002,4,3,5,100,0,0,5551,2002,1
000206268,2002,3,4,4,100,0,0,5559,2002,0
000206269,2002,3,5,4,100,0,0,5503,2002,1
000206270,2001,6,4,3,500,0,0,5526,2002,1
000206271,2002,4,1,5,800,0,0,5538,2002,0
000206272,2001,6,4,3,500,0,0,5526,2002,1
000206273,2002,4,2,5,300,0,0,5513,2002,0
000206274,2002,4,3,4,200,0,0,5537,2002,1
000206275,2002,3,5,3,500,0,0,5506,2002,1
000206276,2002,4,3,5,100,0,0,5503,2002,1
000206277,2002,2,7,6,500,0,0,5527,2002,1
000206278,2001,12,7,1,600,0,0,5564,2002,1
000206279,2002,4,3,6,600,0,0,5564,2002,1
000206280,2002,4,3,4,800,0,0,5538,2002,1
000206281,2002,4,3,5,100,0,0,5551,2002,1
000206282,2002,2,1,6,500,0,0,5527,2002,1
000206283,2000,12,6,1,600,0,0,5564,2002,1
000206284,2001,9,7,5,700,0,0,5536,2002,1
000206285,2002,3,6,5,500,0,0,5527,2002,1
000206286,1999,12,4,1,500,0,0,5524,2002,1
000206287,2001,12,1,1,500,0,0,5525,2002,1
000206288,1996,7,2,1,500,0,0,5527,2002,0
000206289,2002,4,3,3,200,0,0,5537,2002,1
000206290,2001,12,7,1,600,0,0,5564,2002,1
000206291,2002,3,6,1,500,0,0,5527,2002,1
000206292,2002,4,3,5,700,0,0,5536,2002,1
000206293,2001,10,2,1,500,0,0,5524,2002,1
000206294,2002,3,3,6,500,0,0,5506,2002,1
000206296,2002,3,1,5,500,0,0,5527,2002,1
000206297,1995,12,7,1,500,0,0,5524,2002,0
000206298,2002,3,7,6,200,1,0,5537,2002,1
000206299,2000,7,4,1,000,0,0,5500,2002,0
000206300,2001,12,4,1,500,0,0,5525,2002,1
000206301,2002,2,4,2,C00,0,0,5504,2002,1
000206302,2002,2,4,5,500,0,0,5506,2002,1
000206303,2002,3,2,5,100,0,0,5551,2002,0
000206304,2001,11,3,1,500,0,0,5506,2002,1
000206305,2002,4,3,1,200,0,0,5537,2002,1
000206306,2002,3,6,4,500,0,0,5506,2002,1
000206307,2002,2,4,2,500,0,0,5526,2002,1
000206308,2002,1,1,1,500,0,0,5525,2002,1
000206309,2002,2,3,4,500,0,0,5527,2002,1
000206310,2002,4,3,4,600,0,0,5564,2002,1
000206311,2002,2,4,2,500,0,0,5526,2002,1
000206312,2002,2,7,6,C00,0,0,5504,2002,1
000206313,2001,12,5,6,700,0,0,5508,2002,1
000206314,2001,11,3,1,500,0,0,5506,2002,1
000206315,2002,3,7,6,500,0,0,5526,2002,1
000206316,2002,2,4,2,500,0,0,5526,2002,1
000206317,2002,2,4,2,500,0,0,5526,2002,1
000206318,2002,2,4,2,500,0,0,5526,2002,1
000206319,2002,3,7,6,500,0,0,5506,2002,1
000206320,1997,9,4,1,600,0,0,5564,2002,1
000206321,2002,1,2,1,500,0,0,5525,2002,1
000206322,2002,2,4,2,500,0,0,5526,2002,1
000206323,2002,4,3,4,200,1,0,5537,2002,1
000206324,2002,2,4,2,500,0,0,5526,2002,1
000206325,2002,2,4,2,500,0,0,5526,2002,1
000206326,2001,1,1,1,500,0,0,5527,2002,1
000206327,2002,4,3,5,100,0,0,5503,2002,1
000206328,2002,2,4,2,500,0,0,5526,2002,1
000206329,2002,2,4,2,500,0,0,5526,2002,1
000206330,2002,4,3,5,400,0,0,5558,2002,1
000206331,2001,10,2,1,700,0,0,5508,2002,1
000206332,2002,4,3,5,600,0,0,5564,2002,1
000206333,2002,2,4,2,500,0,0,5526,2002,1
000206334,2002,4,2,4,C00,0,0,5541,2002,1
000206335,2002,2,4,2,500,0,0,5526,2002,1
000206336,2002,4,2,3,100,0,0,5559,2002,1
000206337,2002,3,7,6,300,1,0,5513,2002,1
000206338,2002,3,4,3,300,1,0,5517,2002,1
000206339,2002,3,7,5,700,1,0,5522,2002,1
000206340,2002,4,3,1,600,0,0,5564,2002,1
000206341,2002,4,3,3,100,0,0,5562,2002,1
000206342,2002,3,7,6,500,0,0,5527,2002,1
000206343,2002,4,3,3,300,1,0,5513,2002,1
000206344,2002,4,3,6,C00,0,0,5541,2002,1
000206345,2002,4,3,1,000,0,0,5500,0,0
000206346,2002,3,4,3,300,1,0,5517,2002,1
000206347,2002,4,2,4,600,0,0,5564,2002,1
000206349,2002,3,1,1,A00,0,0,5502,2002,1
000206350,2002,4,3,4,C00,0,0,5541,2002,1
000206351,2002,4,2,4,600,0,0,5564,2002,1
000206352,2002,3,1,6,100,0,0,5562,2002,0
000206353,2001,10,3,1,500,0,0,5524,2002,1
000206354,2002,4,3,5,700,0,0,5529,2002,1
000206355,2000,4,3,1,500,0,0,5526,2002,1
000206356,2002,3,1,1,A00,0,0,5519,2002,1
000206357,2002,3,5,1,700,1,0,5536,2002,1
000206358,2002,4,4,1,600,0,0,5564,2002,1
000206359,2002,4,3,4,300,0,0,5548,2002,1
000206360,2002,3,4,1,A00,0,0,5519,2002,1
000206361,2002,3,6,5,100,1,0,5562,2002,1
000206362,2002,4,4,5,200,0,0,5501,2002,0
000206364,2001,12,4,1,500,0,0,5525,2002,1
000206365,2002,4,1,1,A00,0,0,5519,2002,0
000206366,2002,4,3,5,700,0,0,5529,2002,1
000206367,2002,2,5,1,200,0,0,5537,2002,0
000206368,2000,4,3,1,500,0,0,5526,2002,1
000206369,2002,2,6,3,C00,0,0,5504,2002,1
000206370,2000,5,2,1,500,0,0,5526,2002,1
000206371,2002,2,4,6,500,0,0,5527,2002,1
000206372,2001,11,4,1,500,0,0,5524,2002,1
000206373,2000,6,6,1,500,0,0,5526,2002,1
000206375,2002,2,4,2,500,0,0,5526,2002,1
000206376,2002,3,6,6,600,0,0,5542,2002,1
000206377,2002,2,4,2,500,0,0,5526,2002,1
000206378,2002,3,6,1,100,0,0,5503,2002,1
000206379,2002,3,4,5,500,0,0,5515,2002,1
000206380,2000,6,7,1,500,0,0,5526,2002,1
000206381,2001,12,4,1,500,0,0,5525,2002,1
000206382,2002,3,1,3,500,0,0,5527,2002,1
000206383,2000,5,3,1,600,0,0,5542,2002,1
000206384,2002,2,4,2,500,0,0,5526,2002,1
000206385,2002,4,3,5,600,0,0,5542,2002,1
000206386,2002,3,4,1,400,0,0,5518,2002,1
000206387,2002,2,4,2,500,0,0,5526,2002,1
000206388,2002,4,3,3,200,0,0,5537,2002,1
000206389,2000,6,7,1,500,0,0,5526,2002,1
000206390,2002,2,4,2,500,0,0,5509,2002,1
000206391,2002,1,3,3,500,0,0,5506,2002,1
000206392,2002,2,4,2,500,0,0,5509,2002,1
000206393,2000,6,2,1,500,0,0,5526,2002,1
000206394,2002,4,3,1,800,0,0,5557,2002,1
000206395,2002,3,7,5,500,0,0,5527,2002,1
000206396,2002,2,4,2,500,0,0,5509,2002,1
000206397,2002,2,4,2,500,0,0,5509,2002,1
000206398,2000,7,3,1,500,0,0,5526,2002,1
000206399,2002,1,5,5,500,0,0,5506,2002,1
000206400,2002,2,4,2,500,0,0,5509,2002,1
000206401,2000,7,4,1,500,0,0,5526,2002,1
000206402,2002,2,4,2,500,0,0,5509,2002,1
000206403,2002,4,3,1,800,0,0,5557,2002,0
000206404,2002,3,7,3,100,0,0,5559,2002,1
000206405,2002,2,4,2,500,0,0,5509,2002,1
000206406,2000,7,4,1,500,0,0,5526,2002,1
000206407,2002,4,3,5,100,0,0,5562,2002,1
000206408,2002,2,4,2,500,0,0,5509,2002,1
000206409,2001,12,4,1,500,0,0,5525,2002,1
000206410,2002,3,6,6,500,0,0,5506,2002,1
000206411,2002,4,3,6,600,0,0,5564,2002,1
000206412,2000,7,4,1,500,0,0,5526,2002,1
000206413,2002,2,4,2,500,0,0,5509,2002,1
000206414,2002,3,7,5,C00,0,0,5541,2002,1
000206416,2000,7,4,1,500,0,0,5526,2002,1
000206417,2002,4,3,5,700,0,0,5529,2002,1
000206418,2002,2,4,2,500,0,0,5509,2002,1
000206419,2002,3,6,5,500,0,0,5506,2002,1
000206420,2002,2,4,2,500,0,0,5516,2002,1
000206421,2002,3,6,1,500,0,0,5527,2002,1
000206422,2002,3,6,5,200,0,0,5537,2002,0
000206423,2002,2,4,2,500,0,0,5509,2002,1
000206424,2002,3,1,4,400,0,0,5518,2002,1
000206425,2000,8,5,1,500,0,0,5526,2002,1
000206426,2002,2,4,2,500,0,0,5509,2002,1
000206427,2001,10,6,1,500,0,0,5525,2002,1
000206428,2002,2,4,2,500,0,0,5509,2002,1
000206429,2002,3,5,6,500,0,0,5506,2002,1
000206430,2002,2,4,2,500,0,0,5509,2002,1
000206431,2001,3,5,1,700,0,0,5536,2002,1
000206432,2000,8,3,1,500,0,0,5526,2002,1
000206433,2002,2,4,2,500,0,0,5528,2002,1
000206434,2002,3,4,3,500,1,0,5515,2002,1
000206435,2000,8,3,1,500,0,0,5526,2002,1
000206436,2001,8,3,1,500,0,0,5525,2002,1
000206437,2002,2,4,2,500,0,0,5525,2002,1
000206438,2002,4,1,5,400,1,0,5514,2002,0
000206439,2002,2,4,2,500,0,0,5528,2002,1
000206440,2002,3,2,3,500,0,0,5527,2002,1
000206441,2002,3,6,4,500,0,0,5506,2002,1
000206442,2000,8,4,1,500,0,0,5526,2002,1
000206443,2002,2,5,5,500,0,0,5527,0,0
000206444,2002,2,4,2,500,0,0,5525,2002,1
000206446,2002,2,4,2,500,0,0,5528,2002,1
000206447,2002,3,6,6,800,1,0,5534,2002,1
000206448,2002,4,3,6,100,0,0,5552,2002,1
000206449,2002,2,4,2,500,0,0,5528,2002,1
000206450,2002,4,2,6,600,1,0,5564,2002,1
000206451,2002,3,2,3,800,0,0,5538,2002,1
000206452,2002,2,4,2,500,0,0,5530,2002,1
000206453,2002,2,4,2,500,0,0,5530,2002,1
000206454,2002,4,3,3,C00,0,0,5541,2002,1
000206455,2002,4,3,6,700,0,0,5522,2002,1
000206456,2002,2,4,2,500,0,0,5530,2002,1
000206457,2002,4,3,3,200,0,0,5537,2002,0
000206458,2002,2,4,2,500,0,0,5530,2002,1
000206459,2002,2,4,2,500,0,0,5530,2002,1
000206460,2002,3,5,6,500,0,0,5527,2002,1
000206461,2001,8,7,1,700,0,0,5522,2002,1
000206462,2002,2,4,2,500,0,0,5526,2002,1
000206463,2002,2,4,2,500,0,0,5526,2002,1
000206464,2002,2,4,2,500,0,0,5526,2002,1
000206465,2002,2,4,2,500,0,0,5526,2002,1
000206466,2002,3,7,3,500,0,0,5515,2002,1
000206467,2002,4,3,5,100,0,0,5559,2002,1
000206468,2002,2,4,2,500,0,0,5526,2002,1
000206469,2000,8,1,1,500,0,0,5526,2002,1
000206470,2002,2,4,2,500,0,0,5526,2002,1
000206471,2002,2,4,2,500,0,0,5526,2002,1
000206472,2000,8,3,1,500,0,0,5526,2002,1
000206473,2002,2,5,1,100,0,0,5559,2002,1
000206474,2002,4,3,5,700,0,0,5529,2002,1
000206475,2000,9,2,1,500,0,0,5526,2002,1
000206476,2001,12,7,1,600,0,0,5542,2002,1
000206477,2000,9,2,1,500,0,0,5526,2002,1
000206478,2001,1,5,1,700,0,0,5536,2002,1
000206479,2000,9,3,1,500,0,0,5526,2002,1
000206480,2002,4,3,5,800,0,0,5534,2002,1
000206481,2002,4,3,4,300,0,0,5517,2002,1
000206482,2000,9,1,1,500,0,0,5526,2002,1
000206483,2002,4,1,5,200,0,0,5501,2002,1
000206484,2000,10,1,1,500,0,0,5526,2002,1
000206485,2000,10,3,1,500,0,0,5526,2002,1
000206486,2002,3,7,6,300,0,0,5517,2002,0
000206487,2000,10,1,1,500,0,0,5526,2002,1
000206488,2002,3,6,5,500,0,0,5515,2002,1
000206489,2002,3,1,4,700,0,0,5536,2002,1
000206490,2002,3,3,4,700,0,0,5529,2002,1
000206491,2002,3,4,2,300,0,0,5517,2002,1
000206492,2002,4,3,1,300,0,0,5517,2002,1
000206493,2002,3,7,4,500,0,0,5515,2002,1
000206494,2002,3,5,1,500,0,0,5516,2002,1
000206495,2002,3,3,1,700,0,0,5529,2002,1
000206496,2002,2,7,2,700,0,0,5529,2002,1
000206497,2002,3,5,4,500,0,0,5516,2002,1
000206498,2002,3,7,1,700,0,0,5536,2002,1
000206499,2002,4,2,5,700,0,0,5536,2002,1
000206500,2002,4,1,6,500,0,0,5515,2002,1
000206501,2000,11,1,2,500,0,0,5510,2002,1
000206502,2002,4,3,1,A00,0,0,5519,2002,0
000206503,2002,3,7,2,700,0,0,5529,2002,1
000206504,2001,10,3,3,500,0,0,5526,2002,1
000206505,2001,10,7,1,500,0,0,5526,2002,1
000206506,2002,3,6,1,D00,0,0,5545,2002,0
000206507,2001,11,3,5,700,0,0,5529,2002,1
